292490738,392502
198984608,291060
254639720,448230
315597583,567762
327288634,661782
544238184,979110
280342813,460362
348450557,656910
326264256,623310
465588370,893970
181316823,343982
408168443,731880
262752809,558756
420004108,860256
166534136,325470
342775132,738740
351622996,893970
259930389,610742
518681591,851006
224429059,382542
455628152,737022
266979077,510510
403752630,875160
236120110,464442
163146853,325470
126710255,254520
397948828,807302
288050381,606062
382412488,816312
177872903,298662
203356245,383780
261151865,474032
256655626,510510
462829005,963342
262740349,538022
302866673,632820
128127695,262656
188074018,406406
394425994,805506
454868835,957462
256169679,527802
365649009,716562
473477177,945756
345054969,698060
163264659,343982
253918917,529256
222241353,494912
439868285,987042
264026769,560252
255330316,546860
272580497,584460
273738161,513372
406514637,843642
402743354,832656
172297537,352242
431492020,963342
150039117,367842
224737543,543906
321203533,620156
232256698,383780
169934255,250500
537102652,893970
292035374,490700
267576033,448230
204871101,307470
173003614,271962
189221488,283556
407287546,709806
178712267,306362
187533699,347510
225230287,459006
443612759,893970
417277216,733592
307468634,615440
378847742,836310
139180634,304152
367404385,761256
224367891,485112
182759561,397530
337387424,791210
229189227,573806
295761725,749090
258612630,398792
185864034,318660
394175280,650442
164782158,266772
455265296,809100
197266613,358202
195512748,417962
219734213,438906
266904317,543906
436202725,937992
189986090,378840
196358153,391250
390908446,723350
225769473,427062
429143842,892080
401657054,862112
268292683,538022
406384372,884540
