26398333960,36669080
16134695722,23741256
14751913959,21608552
18251947564,27452360
30630344097,46124472
13971583606,21841602
19796944688,39961362
8668838892,17568672
24449159428,41415660
23566708049,45003972
11689273594,21109430
25768692541,46328442
9155038672,19851480
14912281060,30277506
23778170966,47300006
7304934686,14880306
12449728821,25659290
22565071990,47396340
6732487778,13202322
25398555600,41402790
37306098392,39243960
42499661310,40889630
18358167991,17543532
30548127650,22368170
62305638497,44535602
27796198586,19913906
19639913141,14194056
45757093621,37927122
30870240399,26414460
52331993674,42673556
22585741547,19567352
48778796618,48184422
42140313000,41441406
27374887292,28180172
21638240834,20534492
45110737054,44749410
19973556847,18753230
26434436777,27431406
25026129383,24221162
21842427002,21469322
17327686982,17226650
30161360893,30475920
25994264540,26250252
27132784028,27264062
40807903985,40992006
20660570994,19452510
39451447194,39860282
43071289244,43500620
17954070629,17152022
48640899006,48671552
15604785617,15916110
21460426833,20074880
46517603219,46655730
26671575224,26178572
13487083320,13487256
46627408780,47630702
21403335025,20272506
29722423725,29143802
44312746466,46519220
16422474245,17284806
32448759192,33576230
26024244120,29762480
21772883695,29241056
40156522189,40876842
20359241832,19753580
45142735562,44655806
19107389795,18203022
15329085543,15338972
26290888660,25165272
14465121679,13715912
27759341740,27630792
30524929808,30387656
36639420020,36427260
42503861902,41518692
34883276394,34322022
45805430450,45474792
14807664599,13553442
20875305274,20770806
15130594056,14512290
45793069192,45704360
26151353478,26651406
23823762779,22814952
12697950791,12422100
14926383345,12584756
23511532844,23469180
18892506370,17451506
13100242935,18305562
32850369803,35372756
15483906728,15496032
29680456692,29057490
27202228787,26682390
28358202351,27431406
23008824831,24034506
21639689991,21054332
15987803367,16180506
35671814610,35551406
39271480602,37976406
46631771355,46056582
13721490344,13079072
32345659098,32018622
