24392026841,11100
23224691479,11592
23826947678,7240
23134519391,13234
24582674832,9810
24501126325,10944
24839838682,7724
23809617449,9706
27396489852,8116
42917544544,8988
42872720352,11350
43312507835,8934
43371484529,8396
43526170162,8708
41682193189,11244
42095141812,11676
42819762682,11400
41449956125,11366
43640141578,8834
40394825097,12242
43321275651,7114
44753195471,8250
38884760666,13650
38851755904,12758
39575032963,13322
42615132100,10318
43023018113,9384
44764374521,8396
44704351550,7630
43619479572,7178
42924996488,9850
43528799638,9398
40459959009,12646
32234428546,7764
24079802948,7036
23733779483,9802
23950895170,10368
24208927835,9170
23044151719,13760
23087529772,13126
23163240494,12866
23386707098,10946
24351977167,8994
24781471026,7990
23965325573,12952
23434889120,11406
24368357401,8504
22784296845,13082
24276053867,10474
23763932374,7658
24863653114,9710
24708762077,8450
24137864385,7234
23860191448,10726
24969867121,9260
24573240962,9910
22114100549,13892
23970831086,8768
22702277118,13102
25014614663,9386
23480096177,7716
23731479636,10488
24873992424,10350
23763768126,11708
22430047394,13322
23351362087,11564
24076809861,11260
24483832345,11348
23534276456,11478
23874097014,10266
24646928602,11338
23705691208,11924
22627025158,12766
23465456217,12354
22340580252,13844
23142824293,12874
24345870544,7800
23746986524,9168
25131298245,8700
23736714800,10532
24036926700,10264
23258537114,11928
24846384432,10548
22534886628,12784
23127400096,11434
23696401574,12298
23358693961,10468
23983418894,8442
24089669526,8860
23407207499,12678
23764872174,9266
23810661084,12772
24298638895,11276
23588318540,12762
23936265026,9438
23974389413,9932
23996602901,10162
24100415490,8908
22883643026,13204
23749294300,13340
