12509663817,8194
10379965006,5962
11547492558,5462
10118719124,6652
9797297349,7950
11218173669,5554
10909586262,5860
9814548284,9006
9399953784,5036
11226814618,5128
11271244613,9092
11840501337,8222
11397712084,6786
9408540362,8028
10166724814,6282
9799956276,5512
10074746757,7398
10070753456,7046
9628631388,8968
10210455907,6484
9654036194,5186
10118081010,9538
10101250323,5502
10032866189,8408
9882693408,5284
10189791636,6302
10138627099,9076
10023686432,8180
10371351998,8042
9876170691,5838
11109888629,7246
10576323535,8104
11866324125,9400
11364791144,7714
9753666315,6952
10010259262,5640
9978694218,5514
10634125952,5702
11409128255,9134
11859803672,6816
9357011082,6432
10179957153,7408
10012100727,9580
9843693788,6322
10482051293,6148
9807265118,7312
9357110385,9884
9617657742,6166
9245976116,7640
10063438195,7310
9639796468,9372
9968138932,6336
10533612668,8858
10221555287,5942
9919562338,6738
12764722651,9370
10224447939,7700
9661627467,6204
10237206790,7872
10009678920,7952
10507704925,6520
9983994327,6636
9695743073,9508
10099050157,7280
9372311810,6242
10224161731,8080
9947451628,6530
10092365834,8346
10083481345,8120
10390163855,9088
9991593907,7336
9684775090,8710
10050179050,8766
9996527385,5210
10703676812,7326
10485708924,9036
10480878526,6374
9493455761,5162
10165550914,7314
10727238642,8900
10375423080,8434
10307694051,6312
10079096115,5028
9954529390,5024
9678606921,8874
10378783931,5642
12553238590,7832
12391116870,7936
11516586015,6432
10534078981,7480
11341486447,8104
9865277847,9000
10065087470,6766
13180614144,6906
13854314773,8520
11643614194,6626
10022854620,6132
10717912761,7910
10591399226,7528
10780099651,6324
