71462176,17992
34761270,17992
30108713,17992
30014696,17992
22748898,17992
21442088,17992
21566313,17992
29105858,17992
19548140,17992
10302685,17992
21314089,17992
15316210,17992
13408668,17992
14802321,17992
21742644,17992
17073851,17992
10711605,17992
14054710,17992
13968999,17992
14635430,17992
14495347,17992
8439698,17992
10292112,17992
18445226,17992
14000716,17992
8474058,17992
12729399,17992
14417566,17992
13894615,17992
14439843,17992
11339522,17992
14730203,17992
12591205,17992
13945211,17992
12079959,17992
17890936,17992
17303420,17992
11611759,17992
8550707,17992
13756043,17992
8489539,17992
11691806,17992
13165506,17992
13264810,17992
9336831,17992
11117882,17992
14442863,17992
14985825,17992
8250908,17992
9947380,17992
21804567,17992
9492772,17992
13752267,17992
7910329,17992
11604585,17992
13353541,17992
8541267,17992
8380417,17992
12378248,17992
12640668,17992
9173339,17992
7691709,17992
11539263,17992
12503606,17992
9888100,17992
10745210,17992
14427761,17992
9255274,17992
10253599,17992
8015296,17992
16428186,17992
8125173,17992
13639748,17992
9783888,17992
11712195,17992
10083310,17992
12083358,17992
9151061,17992
8937728,17992
10367628,17992
14178556,17992
11277977,17992
18976105,17992
10870189,17992
12491901,17992
11245127,17992
14503276,17992
8991345,17992
11626107,17992
8953586,17992
13123216,17992
13511748,17992
13071488,17992
13003146,17992
14006758,17992
8448383,17992
12827193,17992
13573294,17992
9066105,17992
9583770,17992
