113460170,29992
61821014,29992
34080114,29992
37527054,29992
37712446,29992
29376205,29992
26371414,29992
24574503,29992
25236026,29992
23762703,29992
26097667,29992
22354326,29992
22749276,29992
26550010,29992
27429396,29992
27517372,29992
28466989,29992
29472489,29992
23798196,29992
22825924,29992
24033052,29992
23792910,29992
24151612,29992
24828994,29992
23810279,29992
26519802,29992
24163317,29992
23328863,29992
23837465,29992
23661134,29992
24173890,29992
24410633,29992
21770585,29992
26691602,29992
22668096,29992
22756450,29992
21024862,29992
29316170,29992
21952202,29992
24190503,29992
23807636,29992
21616909,29992
22828567,29992
22179128,29992
23804238,29992
35344634,29992
22806290,29992
25636262,29992
21782289,29992
21462100,29992
24862598,29992
22850845,29992
23643388,29992
22171576,29992
22677535,29992
22310904,29992
23450444,29992
24626232,29992
22721335,29992
23587128,29992
22703965,29992
24117630,29992
24003223,29992
22181394,29992
23051718,29992
22098326,29992
21024106,29992
21052047,29992
36273484,29992
23573158,29992
22552933,29992
30160064,29992
21444732,29992
22134573,29992
22117582,29992
56524303,29992
21764165,29992
22145146,29992
21590101,29992
21808720,29992
23986232,29992
21041475,29992
49238871,29992
23434585,29992
21987694,29992
22384532,29992
23667931,29992
22301841,29992
22365275,29992
22050372,29992
23383612,29992
23684544,29992
23224273,29992
21925771,29992
22884450,29992
22078313,29992
22980355,29992
20443764,29992
20697121,29992
21911800,29992
